unit_id,article_title,article_content,source,date,location,labels
1915433669,Syrian regime steps up aerial assault on Douma,"12 February 2015 Casualties mount in the Eastern Ghouta city as the regime continues its assault for the tenth day in a row. More than 120 people have been killed as troops allied to the Syrian regime stepped up attacks on Syrias Eastern Ghouta governorate focusing on the city of Douma around 10km northeast of Damascus. Regime aircraft have dropped more than 1000 bombs on the city in at least 150 airstrikes during the past ten days according to analysts. ""Rescue teams and volunteers continue to search for survivors and bodies under the rubble amid the mass destruction of neighbourhoods"" Osama Said a Douma-based media activist told al-Araby al-Jadeed. At least 400 people - mainly women and children - have been injured during this bombing campaign and 500 residential buildings have been destroyed according to the citys monitoring and documentation office. Retaliation The administration of President Bashar al-Assad said attacks had been ramped up after Zahran Alloush leader of the Army of Islam - a merged collection of rebel opposition groups - declared Damascus a military zone [Ar] and shot hundreds of missiles at the capital. 	 	Rescue teams and volunteers continue to search for survivors and bodies. - Osama Said media activist The latest escalation is also an attempt by regime forces to break into Eastern Ghouta which is controlled by the Army of Islam. Douma-based activists have drawn the worlds attention to their tragedy using the hashtag Doumaexterminated and its Arabic equivalent. Pictures and videos of the city posted using the hashtag have shown dozens of severely injured children receiving treatment at makeshift hospitals as well as injured civilians and dead bodies being pulled from the rubble. ""Pictures from Douma and the high civilian body count show the regime is targeting residential areas not military sites"" said Hisham Marwah the Syrian National Coalitions (SNC) vice-president. The regime has used this policy of collective punishment in many parts of Syria since the uprising began he added. Marwah called on the international community to put pressure on Assads regime to stop the massacres immediately. ""The international alliance should add Assads positions to the locations it is targeting in its attacks on the Islamic State group in Syria"" he added. Other locations targeted by Assads troops this week in Eastern Ghouta include the towns of Misraba Ayn Tarma Arbin and Kafr Batna and the al-Wafideen refugee camp. This article is an edited translation from our Arabic edition. Also",alaraby,2/12/2015,damascus,1
1915433670,Hizballah leads regime offensive in southern Syria,"12 February 2015 Free Syrian Army and Nusra Front fighters pushed from town of Deir al-Adas and surrounding areas as rebels claim Iranian-backed Lebanese group wants to set up permanent base. Hizballah fighters backed by Syrian and Iranian forces have pushed the Nusra Front and from the town of Deir al-Adas reports say in a major offensive in the Daraa governorate. The London-based Syrian Observatory for Human Rights said Deir al-Adas was taken on Tuesday after two days of fierce fighting between regime elements and rebels including members of Nusra al-Qaedas affiliate in Syria and fighters from the Free Syrian Army. The offensive is part of the operation launched on Sunday to seize areas at the intersection point of the three Syrian governorates of Rif Dimashq Daraa and Quneitra near the disputed Golan Heights. The observatory group said 20 opposition fighters were killed in the fighting including a Hizballah ambush near Deir al-Adas. The groups director Rami Abdulrahman told the AFP news agency that Hizballah was leading the attack on Deir al-Adas and its surrounding hills. Al-Araby al-Jadeed cannot independently verify the reports. Restoring security The official Syrian news agency Sana quoted a military source on Wednesday as saying the army was able to ""restore security"" to Sanei Tal al-Hawa and Tal-Arous in the southwestern countryside of Damascus Tal Meri west of Damascus and al-Danaji and Tal Antar near Deir al-Adas. The opposition Local Coordination Committee of Deir al-Adas said heavy shelling had forced the Free Syrian Army from the town which was now ""in range of their firepower"". Ayman al-Aasmi a member of the FSA southern front command claimed that Hizballah was trying to set up a permanent base in north Daraa to link its positions in southern Lebanon through the hills of Mount Hermon. ""The issue is not just about retaking some towns and hills"" he said. ""Hizballah pushed large forces into the battle mostly made up of Lebanese and Iraqi militias in light of the regime forces collapse in the Daraa governorate as a result of losses in battles with opposition forces defections or redeployment into the hot spots in other governorates."" This article is an edited translation of the original Arabic.",alaraby,2/12/2015,damascus,1
1915433675,Syrian opposition remains divided,"23 February 2015 The Sawaiq al-Rahman Brigade has announced it has killed several Nusra Front fighters as clashes between opposition groups continue. Tags Syria Free Syrian Army opposition groups Sawaiq al-Rahman brigade al-Nusra Front Idlib The Sawaiq al-Rahman brigade announced on Monday that it had killed six Nusra Front fighters and injured several others in the countryside south of Idlib in northwest Syria. The brigade is a Syrian opposition faction affiliated with the Free Syrian Army (FSA). ""The operation was carried out in response to al-Nusras attack on the town of Amiriyah when it set fire to several houses - including one belonging to Mithqal al-Abdallah a former Syrian Revolutionary Front (SRF) commander"" the Sawaiq al-Rahman brigade stated. 	 	Al-Nusra has many enemies. It also has many hostages including my son. - Col Haitham Afisi former FSA deputy chief of staff The brigade also recently killed Abu Hassan an al-Nusra leader in the town of Salqin in the countryside around Idlib. He was hanged for ""violations committed by al-Nusra against the towns civilians"" according to a statement issued by the brigade. The FSAs special forces seventh division also issued a statement giving al-Nusra 48 hours to release those it took hostage nearly a week ago when it stormed its headquarters in the town of Ain Larouz. Those taken include the divisions commander and several fighters. The statement also called on al-Nusra to return all possessions it had taken and to abide by ""the law of God"" to prevent further bloodshed. Former FSA Deputy Chief of Staff Colonel Haitham Afisi said that over the past eight months al-Nusra had also attacked fighters from groups including the FSA SRF Hazzm Maarat al-Noman martyrs brigade Idlib martyrs brigade and those led by Mithal al-Abdallah and Yusuf al-Hassan. ""Al-Nusra has many enemies. It also has many hostages including my son a brigade commander that has been detained for over four months"" Afisi told al-Araby al-Jadeed. The colonel said the group had lost popular support and become a target itself while that those it had attacked were likely to unite against it. The Nusra Front is an al-Qaeda franchise operating in Syria and Lebanon that aims to overthrow the regime of President Assad in Syria. The group has been designated ""a terrorist organisation"" by many western governments. In early November 2014 al-Nusra started expanding into the countryside around Idlib after clashing with other opposition factions particularly the SRF. Al-Nusra has since seized control of most of the countryside south of Idlib the provincial capital. This article is an edited translation from our Arabic edition.",alaraby,2/23/2015,idlib,1
1915433682,IS video shows murder of 2 Syrian activists,"6 July 2015 So called Islamic State group has posted online a new disturbing video showing the murder of two Syrian activists after they confess to spying. Tags Syria Islamic State activists murder video Palmyra The Islamic State group has released a new video purporting to show the killing of two Syrian activists in the militants stronghold of Raqqa allegedly for spying on the extremists. IS has killed hundreds of people since it declared an Islamic caliphate in June last year with the city of Raqqa as its de facto capital. The video which was posted Monday on an IS-linked Facebook page shows two young men in orange jumpsuits who say they filmed and photographed IS-held areas in Syria and sent footage to a person abroad. They identify themselves as 21-year-old Faysal Hussein Habibi and 20-year-old Bishr Abdul-Azim. They are then tied to a tree after which masked gunmen shoot them in the head at close range. This follows the release of a video posted online n 4 July purportedly showing Islamic State fighters killing 25 Syrian soldiers in the historic town of Palmyra in central Syria. 	 	Scores of Syrian troops and state employees were killed in the days after Palmyra fell to IS. The video showed the soldiers being taken in pickup trucks from the towns notorious Tadmur prison to the amphitheatre. At the theatre they were shot dead by young IS members armed with pistols. Hundreds of people were seen watching the killings. The video did not indicate when the killings took place. The Britain-based Syrian Observatory for Human Rights said these shootings took place on 27 May. It was reported in May that scores of Syrian troops and state employees were murdered in the days after the town fell to IS on 22 May 2015. Palmyra is a UNESCO world heritage site famous for its 2000-year-old Roman colonnades other ruins and priceless artifacts. The capture of Palmyra has raised concern that the militants might try to destroy one of the Middle Easts most spectacular archaeological sites a well-preserved Roman-era city on the towns edge as they have destroyed other pre-Islamic ancient monuments elsewhere in Syria and Iraq. On 2 July IS said its militants had destroyed six archaeological pieces from Palmyra that were confiscated from a smuggler. The shootings in the video took place inside the archaeological site and the troops some of whom had bruises and blood on their faces apparently as a result of being beaten were made to kneel in front of a giant IS black flag before being shot in the back of their heads.",alaraby,7/6/2015,raqqa,1
1915433683,Syrias Nusra Front stages deadly suicide bombing in Aleppo,7 July 2015 A suicide bomber from al-Qaedas Syrian affiliate al-Nusra Front killed 25 soldiers and fighters loyal to Assads regime in government-held western Aleppo on Monday a monitoring group said Tags Nusra Front al-Qaeda Aleppo Syria Assad extremism war. A suicide bomber from Syrias al Qaeda offshoot the Nusra Front blew himself up in a Syrian army outpost in a contested neighborhood in the divided northern city of Aleppo and killed at least 25 soldiers and allied militia and injured scores a monitor said. The UK based Syrian Observatory for Human Rights which tracks the violence across the country said the explosion from the blast was heard across the city where several Islamist-led groups recently launched an offensive to control the remaining western parts of the city in government hands. Rebel websites said there was heavy bombardment of rebel-held portions of Jamiyat al Zahra district where rebels had gained ground and brought them closer to the heart of government controlled parts of the city which was before the 2011 civil war the countrys main industrial and commercial hub. Rami Abdul Rahman head of the monitor group said the Syrian army had responded with heavy firepower including aerial bombardment in an attempt to stem the offensive. The al Qaeda-linked insurgents posted on social media images of fighters from the Nusra Front heading towards the district which the Syrian army has repeatedly said in recent days had not fallen into insurgent hands. Syrian television said the Syrian army had foiled an attempt by extremists to detonate an explosive-laden truck heading towards Jamiyat al Zahra and that it was detonated before reaching its target.,alaraby,7/7/2015,aleppo,0
1915433684,Regime troops thwart rebel attack in Syrias Aleppo,"8 July 2015 Regime forces fended off an attack by rebel fighters on the Zahra neighbourhood of Aleppo with reports of heavy casualties on both sides. Tags Syria Aleppo regime forces rebel forces the Nusra Front Syrian troops and pro-government gunmen repelled an offensive by rebels and militants on a neighbourhood in the northern city of Aleppo on Tuesday while opposition activists claimed the army carried out a chlorine gas attack in another part of the city state media and activists said. The offensive led by members of al-Qaedas affiliate in Syria the Nusra Front began late Monday with a suicide attack followed by a ground offensive that led to the capture of several buildings in the western Zahra neighborhood activists said. 	 	The city is witnessing fierce battles and the shelling is daily and intense. -Ibrahim Khatib activist. State news agency SANA said troops were able to destroy the vehicle rigged with explosives before it reached its target in Zahra. It added that troops repelled the attack killing and wounding dozens of insurgents in Zahra and other parts of Aleppo. The Britain-based Syrian Observatory for Human Rights said the suicide attack that was carried by members of the Nusra Front killed 25 troops and pro-government gunmen. The group added that 19 insurgents have been killed since Monday in Zahra. A former industrial and commercial hub Aleppo has been carved up between government and rebel-held neighbourhoods since July 2012. With Syrias largest city devastated by three years of fighting many of its residents have long fled. ""The city is witnessing fierce battles and the shelling is daily and intense"" said Aleppo-based activist Ibrahim Khatib via Skype. ""The situation is bad and residents are living through difficult humanitarian conditions."" Opposition fighters and Islamic militants have launched a series of attacks in Aleppo since last week capturing the citys Scientific Research Center that was used as a military base. Activists said Syrian troops and pro-government gunmen have been trying to retake the base with no luck so far. Chlorine gas The Local Coordination Committees and the observatory said government troops used chlorine gas on Tuesday during an attempt to regain control of the Scientific Research Center. The Observatorys chief Rami Abdurrahman said there were no casualties among the militants since most of them were wearing masks. The opposition and the government have blamed each other for chlorine gas attacks in the past. The fighting is part of a new coordinated offensive in Aleppo by a newly-formed coalition between the Nusra Front and other factions including the ultra-conservative Ahrar al-Sham group. The coalition which calls itself Ansar al-Sharia has said it seeks to ""liberate"" Aleppo. 	 	Iran is Assads strongest regional ally and has extended him billions of dollars in credit since the crisis began in March 2011. In the northwestern province of Idlib Nusra Front members kidnapped Iraqi Christian priest Diaa Aziz from the village of Yacoubiyeh the Observatory said. It said Aziz was kidnapped on Saturday and his whereabouts are not known. Bankrolled by Iran Also Tuesday Syrias parliament approved a draft law ratifying a new Iranian credit line agreement signed on May 19 by the Syrian Commercial Bank and the Export Development Bank of Iran. The deal worth around $1 billion aims to fund imports of goods and commodities as well as other projects. Iran is President Bashar Assads strongest regional ally extending him billions of dollars in credit since the crisis began in March 2011. The United States Saudi Arabia and several countries in the Persian Gulf suspect Tehran is also shipping him weapons. In another development Syrian tribal leaders are in secret talks with UN special envoy for Syria and a senior US general to form a coalition similar to the so-called ""Sunni Awakening"" during the US occupation of Iraq according to The Independent. However in interviews with the UK newspaper the tribal leaders said they were wary of being exploited by external powers which they blamed for their countrys current situation. Syrias conflict has killed more than 230000 people and wounded at least a million according to the UN. Over half of Syrias prewar population of 22 million have been forced to leave their homes.",alaraby,7/8/2015,aleppo,0
1915433685,Ahrar al-Sham leader killed in Syria,"15 July 2015 Abu Abdelrahman Salqeen leader of Syrian rebel group Ahrar al-Sham was killed Tuesday in a suicide bombing that targeted the group for the second time in less than a year. Tags Syria Ahrar al-Sham Nusra Front suicide bombing Staffan De Mistura Southern Front alliance regime forces Hezbollah Zabadani Islamic State group airstrikes A double suicide bombing in northern Syria on Tuesday targeted the headquarters of an Islamist rebel group killing its leader and several other high ranking members. The attack was the second time in less than a year that a bombing takes out the leadership of Ahrar al-Sham (""Free men of the Levant"") one of the most powerful Islamic groups fighting both President Bashar Assads forces and its rival the Islamic State group which holds wide swaths of territory in Syria and Iraq. Tuesdays attack struck the headquarters of Ahrar al-Sham northwest of the town of Idlib killing the groups leader Abu Abdelrahman Salqeen. The Syrian Observatory for Human Rights said six other Ahrar al-Sham members also died. The Local Coordination Committees and other activists also reported the attack. There was no immediate claim of responsibility for the bombing. 	 	 The attack came a few days after a senior member of Ahrar al-Sham published an op-ed piece in the Washington Post in which he denied espousing al-Qaedas ideology and portrayed his group as the moderate Islamist alternative in Syria claiming it was a key to defeating the IS. In September Ahrar al-Shams leader Hassan Abboud was killed along with several other leading members of the group in a similar bombing also in Idlib province. Ahrar al-Sham is the largest group in the Jaysh al-Fateh (Army of Conquest) the coalition of Islamist and moderate rebel groups that took control of the regime-held stronghold of Idlib in March this year. According to a report in al-Monitor the various groups in Jaysh al-Fateh are having trouble agreeing on a unified approach to governing the territory they have captured. The other large group in the coalition the al-Qaeda-linked Nusra Front reportedly attacked Sharia court buildings and police stations affiliated with Ahrar al-Sham-dominated Sharia authority for managing the liberated areas in Idlib in Kafr Nabl on 8 July. 	 	Syrian forces backed by Lebanese Hezbollah fighters have entered a rebel-held mountain resort near the border with Lebanon. This follows protests in the Idlib countryside against the Nusra Front which Nusra fighters suppressed reportedly with the use of lethal force and a bomb at a mosque last Friday in which killed at least 10 members of the group according to Reuters. UN envoy meets southern rebels UN Special Envoy for the Syria Crisis Staffan de Mistura met with leaders of the Southern Front alliance in southern Syria on Tuesday for the first time according to Reuters. The Southern Front alliance controls a significant amount of territory between the capital Damascus and the southern border and has made a number of significant gains against regime forces over the last few months. De Mistura began an extensive round of meetings with parties directly or indirectly involved in the conflict in May with an eye to ending the brutal four-year civil war. According to his office he plans to finalise plans by the end of July to reach a political solution to the conflict. Regime offensive tightens grip on Zabadani State media says Syrian forces backed by Lebanese Hizbollah fighters have entered a rebel-held mountain resort near the border with Lebanon a day after launching a major offensive to capture the town. State-run Syrian TV said troops entered the town of Zabadani from the western Jamaiyat district Sunday. Hezbollahs al-Manar TV ran exclusive footage purportedly showing Hezbollah fighters in the town. It showed scenes of heavy fighting including explosions and mushrooms of white smoke. According to other sources the regimes latest attempt to secure Zabadani started 12 days ago. 	 	Meshaal killed in an airstrike in Hasakeh composed several Jihadi hymns for the IS celebrating martyrdom and holy war. Regime warplanes and helicopters launched at least 60 air raids yesterday on the rebel-held Syrian town of Zabadani to the west of Damascus and a short distance from the Lebanese border according to a monitoring group. The London-based Syrian Observatory for Human Rights said there had been at least 29 raids by warplanes on Zabadani and at least 34 barrel bombs dropped by helicopters so far today. The raids come as forces from the regimes army and Hezbollah are engaged in their 11th day of heavy fighting with rebel forces in the area for control of the strategic town. A spokesperson for the Zabadani Revolution Coordination Committee told al-Araby al-Jadeed on Monday that forces from the regimes army and Hezbollah had made several attempts to advance into the town from the south but all of these attempts had been repelled. Zabadanis capture would tighten Hezbollahs grip on Syrian territories bordering Lebanon and strengthen the Syrian governments control over of the Beirut-Damascus highway. The town has been held by rebels since shortly after Syrias crisis began in March 2011. US airstrikes target the IS The Syrian Observatory for Human Rights reported the death of two senior Islamic State group (IS) leaders in a suspected US airstrike on Monday. Abu Osama al-Iraqi and Amer al-Rafdan were killed in what is believed to have been US airstrikes in Hasakeh. A Saudi national Maher Meshaal known as Abu Hajar al-Hadrami was also killed in airstrikes in Hasakeh according to IS supporters on twitter CBS reported. Meshaal composed several Jihadi hymns for the IS celebrating martyrdom and holy war. The airstrikes come a week after President Barrack Obama announced the US would intensify its campaign of airstrikes against the IS in northern Syria.",alaraby,7/15/2015,idlib,1
1915433687,Barrel bombs kill 11 in IS town in Syria,"16 July 2015 At least 11 civilians including three children were killed in regime barrel bomb attacks in the town of al-Bab held by the extremist Islamic State group a monitoring group said. Tags Syria Islamic State group IS civilians barrel bombs Syrian Observatory for Human Rights At least 11 civilians among them three children were killed Thursday in regime barrel bomb attacks on an extremist-held town in northern Syria a monitoring group said. Government helicopters dropped the crude and indiscriminate weapons on al-Bab which lies in the northern province of Aleppo and is held by the extremist Islamic State group according to the Syrian Observatory for Human Rights. Since Saturday at least 68 civilians have been killed in aerial attacks on the town. Observatory head Rami Abdel Rahman told AFP the ""intensified air attacks by regime forces on al-Bab are aimed at foiling IS efforts on multiple fronts"" including the nearby Kweyris military airport which IS has besieged for more than a year. Al-Bab is strategically important because it is one of ISs closest positions to regime-held parts of Aleppo he said. In May more than 60 civilians were killed by barrel bomb attacks on the town. Syrias embattled regime has heavily bombarded areas in Aleppo province that have fallen out of its control. To the west in Idlib province an alliance of rebels and Islamist fighters carried heavily shelled the provinces last two regime-held Shia villages for the second consecutive day. The ""Army of Conquest"" an opposition coalition that includes al-Qaedas Syria affiliate al-Nusra Front began its assault on Fuaa and Kafraya on Wednesday. ""Dozens of shells fell overnight Wednesday and into Thursday morning on Fuaa and Kafraya which are largely inhabited by Shia Muslims"" the Observatory said. Abdel Rahman said there were casualties but had no immediate toll. The Army of Conquest said Wednesday its attack was a response to an offensive by the army and the Lebanese Shia movement Hezbollah on Zabadani the last rebel-held bastion along the Syrian-Lebanese border. Clashes in Zabadani raged on Thursday according to the Observatory which has documented heavy shelling on the town since early July. At least 230000 people have been killed in Syrias multi-front conflict which began in 2011 with anti-government protests but devolved into a civil war.",alaraby,7/16/2015,aleppo,1
1915433692,Rebels advance in north-western Syria,"28 July 2015 Syrian rebels launched a huge offensive on government-held areas in northwestern Syria in a bid to advance towards a coastal region vital to President Bashar al-Assads control of western Syria. Tags Syria Idlib Bashar al-Assad SOHR al-Qaeda al-Nusra Syrian rebels launched a huge offensive on government-held areas in north-western Syria in a bid to advance towards a coastal region vital to President Bashar al-Assads control of western Syria a monitoring group said on Tuesday. The Syrian Observatory for Human Rights said insurgents including the al Qaeda-linked Nusra Front captured government-held positions outside the town of Jisr al-Shughour and pushed into the northern tip of the Sahl al-Ghab plain overnight. Rami Abdulrahman who runs the UK-based Observatory said government forces had launched a counter attack and had recovered some lost ground in Sahl al-Ghab. Reuters reported a military source who said ""The battles are ongoing in that area between the army and the militant attackers the terrorists."" Insurgents including the Nusra Front captured Jisr al-Shughour in May part of a wider offensive that drove Syrian government forces from nearly all the northwestern province of Idlib. Rebels advance in western province after regime forces retreated Elsewhere Syrian troops and Kurdish fighters ousted the Islamic State group from Hasakeh Tuesday more than a month after the extremists launched an assault on the north-eastern city a monitoring group said. Government troops and Kurdish forces who share control of the city had been battling since June 25 to push IS forces out of the city which is the capital of Hasakeh province. IS ""was expelled by the army from Zuhur the last district in which it was present in Hasakeh and its fighters have been pushed to the southern outskirts of the city"" said Syrian Observatory for Human Rights director Rami Abdel Rahman. At least 287 IS fighters among them 26 minors had been killed in the fight for Hasakeh as well as strikes by the US-led coalition outside the city he said. Another 120 soldiers and pro-regime militiamen and several dozen Kurdish forces were also killed. State news agency SANA said Syrias armed forces ""dealt great blows to the Daesh (IS) terrorists in Zuhur"" Tuesday but did not say the extremists had been pushed out of the city. ""Army units advanced again into Zuhur where they executed a special operation against the terrorist hotbeds"" it reported. IS has attacked Hasakeh city several times but the latest assault was the most serious yet. Its forces initially seized several districts in the southern part of the city with Kurdish fighters and regime troops mobilising against them. The Observatory said IS had used at least 21 car bombs and several suicide bombers during the month-long campaign.",alaraby,7/28/2015,hasakeh,0
1915433693,Israeli strike on Syrian town kills pro-regime fighters,"29 July 2015 An Israeli airstrike on a government-held village on the Syrian side of the Golan Heights ceasefire line killed five pro-regime forces on Wednesday a monitoring group said. Tags Syria Golan Heights Israeli airstrike Hezballah SOHR An Israeli airstrike on a government-held village on the Syrian side of the Golan Heights ceasefire line killed five pro-regime forces on Wednesday a monitoring group said. ""An Israeli plane hit a car inside the town of Hader killing two men from (Lebanese Shia group) Hezballah and three men from the pro-regime popular committees in the town"" said Rami Abdel Rahman director of the Syrian Observatory for Human Rights. Hader is a Druze village that lies along the ceasefire line with the Israeli-occupied portion of the Golan Heights plateau to the west and the border with Damascus province to the northeast. An Israeli army spokeswoman declined to comment on the incident. According to Hezballahs official television station al-Manar ""two members of Syrias (pro-regime militia) National Defence Forces were killed when an Israeli drone targeted their car at the entrance of Hader in Quneitra province."" The National Defence Forces has fighters operating throughout Syria. Lebanons Hezballah is a close ally of the Syrian government and has dispatched fighters to bolster the army against the uprising that began in March 2011. Rebel fighters including Islamists surrounded the village of Hader on June 17 after fierce clashes with loyalist militia in the area. Israels own significant Druze minority has expressed concern that their brethren in Syria would be targeted by rebels there. The Druze are a secretive offshoot of Shia Islam. Officials say there are 110000 of them in northern Israel and another 20000 in the Israeli-occupied Golan. Israel seized 1200 square kilometres (460 square miles) of the Golan Heights from neighbouring Syria in the 1967 Six Day War.",alaraby,7/29/2015,damascus,0
1915433694,Syria army plane crashes in rebel-held town,"3 August 2015 A Syrian military aircraft crashed while on a bombing run over the rebel-held northwestern town of Ariha on Monday leaving at least 27 people dead a monitoring group said. Tags Syria Idlib Ariha Assad war Government air raids in a northwestern town in Syria and a subsequent crash by a Syrian warplane that slammed into a residential area there killed at least 27 people on Monday activists said. The raids on the town of Ariha came amid intense clashes between government forces and insurgents in the northwestern province of Idlib and the central region of Hama. The town once a government stronghold was captured by opposition fighters and Islamic militants in May. Government forces have suffered setbacks in Idlib province since March including the loss of the provincial capital of the same name. An activist group known as the Local Coordination Committees said the warplane crashed in a busy market adding that it was not immediately clear whether it was shot down. The LCC said 27 people were killed and many others were wounded. Rami Abdurrahman who heads another activist group the Britain-based Syrian Observatory for Human Rights said the plane crashed in the town centre destroying several homes. The Observatory later said that 31 people were killed and more than 60 were wounded. The Ariha Today Facebook page posted a photo showing at least seven buildings reduced to rubble on a narrow street. It said 27 people were killed but that 12 of them have not been identified yet. The group also listed 55 wounded including nine women. The discrepancies in the different casualty figures reported could not be reconciled. The Observatory and the LCC said that at the time of the crash the town was under attack by Syrian President Bashar Assads air force. An amateur video posted online by activists showed several damaged buildings as well as parts of the plane that crashed. Syrias civil war began in March 2011. The United Nations says the war has killed more than 220000 people wounded at least one million and left many displaced internally and in neighbouring countries. 	 	More than four million Syrians have fled the civil war to become refugees in the surrounding region",alaraby,8/3/2015,idlib,0
